reviewId,user,review_text,rating,thumbs_up,reviewCreatedVersion,appVersion,review_date,replyContent,repliedAt
c441acb4-349b-42ab-8be9-31df053b740b,Ebiet Danung P.,"Kenapa waktu proses kirim gambar mode online sangat lama sekali min,",2,0,2.41,2.41,2024-02-11 18:34:37,,
5d8ee5dd-dc31-4324-a283-984cbd7a4424,PuTrI RaMsId,Sudah 4 hari gak bisa juga masuk login tolong min dibantu.gak bisa masuk untuk username dan password,1,1,2.32,2.32,2024-02-04 15:05:09,,
36c9223f-201c-4c73-8ff9-822136bda0b0,Wawan Darmawangsa,"Kagak bisa terbuka, katanya semua orang bisa download dan gunakan, kenapa kagak bisa terbuka",1,0,2.48,2.48,2024-02-21 10:42:09,,
f84a283f-39a6-4a90-a8bd-a323c000010d,ajat jatnika,"Aplikasi jelek, pemerintahnya pelit ke developer jadi aplikasi nya jelek! Aplikasi belum siap udah dipaksa digunakan Dasar tua Bangka gk ngerti aplikasi",1,1,,,2024-07-20 11:42:08,,
135971d1-a337-4d0b-880f-0ac7fed8fce0,Dimas Irfan Maulana,"username betul, password betul, saat submit masuk gak bisa. duuh repot banget",2,0,,,2024-11-27 00:29:02,,
c2a68c4e-df6c-4935-a8d6-313d214417a4,Pur Wanto,Saya kira aplikasi untuk masyarakat umum supaya bisa ikut serta memantau perolehan suara. Ternyata aplikasi khusus petugas kpps 🤨,2,1,2.48,2.48,2024-02-15 21:17:10,,
934ce4db-d0f7-434e-9ce8-b9b9cd259ca9,eko hari laksono,"apk nya sering terjadi eror, ini masih tingkat registrasi, gimana pas pelaksanaan pemilu 2024 kiranya bisa lancar apa tidak ini apk",1,0,,,2024-02-03 07:10:22,,
174d21f2-1763-4820-a855-1359aecca329,ismail saputro,"Untuk sekedar login simulasi test kpu saja ga mampu, Apa yg akan trjadi saat penggunaan di tgl 14 februari, yg pasti se indonesia raya mengakses aplikasi ini. Tolong lah pemerintah agar menyediakan aplikasi yg bener bener kompeten dan servernya ok🙏",1,17,2.17-STG,2.17-STG,2024-01-28 00:36:50,,
62329d52-d36a-4c8d-a951-bdf6a5c87b3e,Arkha devan,"Sebelumnya saya sangat mengapresiasi penggunaan digitalisasi di jaman modern ini, tapi tolong dong kenapa punya saya ngga bisa login",1,0,2.32,2.32,2024-02-06 00:25:23,,
f6405dc8-b1f9-49e9-850b-6fc8dd12f20e,FiorensaNaraNares Nares,"Ko pas udh mau login,udh masukin pasword sama namanya knp gk bisa login ya",3,0,,,2024-11-10 08:46:22,,
0d20c7d9-ceed-4eb3-af9a-70eb2d9f95f2,REF VIN,"Aplikasi pemerintah masih sama aja, kalo ga proses login ga bisa, atau minta update padahal aplikasi belum ada update resmi",1,2,2.55,2.55,2024-11-10 12:50:40,,
c730805e-a2d5-4852-aad7-8c58228b4f16,Muhammad ikhwan Aflahul Umam,Sangat buruk malah mempersulit kinerja kpps dan juga foto tidak bisa ambil dari galeri,1,0,2.41,2.41,2024-02-15 19:25:52,,
ad077dae-1f4c-44b2-8dc4-a71141da601a,Cak Har,"Ini produk negara kyk gini? Mau maju kok nanggung banget, saya yakin di Indonesia ini banyak developer bagus & canggih yang bisa bikin lebih baik. Jadi tolong lah, negara kalo emang mau maju ya fasilitasi dengan benar developernya, pejabat terkait juga kasih anggaran yang bener buat develop! Jangan pelit, ngepress, apalagi sampek disunat!",1,1,2.32,2.32,2024-02-06 12:02:52,,
182dd5a2-d154-4960-ae94-13db7e44a0d8,Nailatul Syifaturahmah,Sampe skrg saya tdk bisa login pdhl username sm fw sudah benar. Tolong d perbaiki lg kwalitas sirekap ini,2,0,2.32,2.32,2024-02-07 20:44:14,,
c759a84e-ad31-441f-883e-53c2317a031f,Galih Prakasiwi,Username dan password invalid terus. Mending jangan pakai digital2 kalau belum siap. Manual aja seperti sebelumnya.,2,0,2.30,2.30,2024-02-02 06:57:23,,
c176053c-d942-40b3-8520-0e3d62329dae,Nurul Azizah,Udah 3 hari ini download si rekap tpi blm bisa2 login. Gmna nii buat login aja agak susah apa lagi pas nanti kerja di hari H.,2,0,,,2024-02-08 05:13:42,,
ee44cd5a-21c3-4503-b909-26f8e0cd4705,Muhammad Darojat,"ada bukannya mempermudah malah bikin ruwet, masuk sistem aja gak bisa, padahal username & password udah lengkap dan benar.",1,0,2.32,2.32,2024-02-06 18:59:04,,
9bd3c770-0e94-4862-89a3-373ac6ce3262,Jagur Akhmad,"Sudah clear data lebih dari 150x, install ulang sudah lebih 20x, hasilnya tetep gagal mendapatkan sertifikat digital",1,0,2.32,2.32,2024-02-09 00:23:22,,
4a1f3163-e7f2-4403-aa13-80915c17bee0,Iffa Karima,"ayolah, gimana ini uda mau dekat acaranya kenapa aplikasi nya masih cacat, jadi bikin panik dan bikin repot",1,0,,,2024-02-07 15:10:17,,
c7ba499e-a7e3-4f05-be0b-7498ad81cfbe,Mustafa Umarellah,"Lama banget loading nya 🤦‍♂️ Nyusahin orang Nambah kerjaan Gak selesai selesai Ayo dong di benerin lagi server nya Di tambah lagi biar cepet Ini buat pemilihan loh 🤦‍♂️ Masa begini, Fasilitas nya,",1,0,2.41,2.41,2024-02-11 13:54:01,,
6e8fd67a-099f-44f1-be71-a55ab6f72604,Melanie Khanza,Mengapa aplikasi sirekap ini kalau suda fto halaman 1 kembali keberanda atau lnsng kluar dr aplikasi.n mngpa wktu mau ngunci dokumen juga lgsg keluar dr aplikasi.beri penjelasanny,2,0,2.32,2.32,2024-02-05 08:10:45,,
6a70a6d9-c804-450b-94a9-3af15ce2b049,dhea permata sari,Ini kok versi lama di perbarui ke versi 2.73 gak bisa ya.. tolong di perbaiki ya,1,0,,,2024-11-16 18:25:00,,
4f311d2f-566a-4c06-8a90-37043620296e,Andi Zhulfiman,"Sedikit sedikit update, sedikit sedikit update, baru login saja susah, kasihan kami di pelosok",1,0,,,2024-11-20 18:48:28,,
028165e7-ec91-403d-9110-f60555a5da5a,haji suhaidi,"Setelah dicoba aplikasinya malah kelur sendiri,malah untuk saat ini yg tadi bisa login sekarang nggak bisa2 Pemilu haruskah seribet ini pakai aplikasi",1,0,2.32,2.32,2024-02-04 08:03:34,,
515597fd-b8ba-4d7e-b69d-be9813dff88c,Andra Queen,kenapa gagal masuk? alasannya terjadi kesalahan saat insialisasi aplikasi.. aneh sekali ini.. mohon bantuan penanganannya...,2,0,2.32,2.32,2024-02-07 16:40:52,,
9ef38f5a-e35b-4112-80f6-93441bc7443f,Reza Permana,"Okey kalau ingin modernisasi, tapi seharusnya pelatihan mengoperasikan dan kemudahan verifikasi perlu diperhatikan terlebih dahulu",1,0,2.32,2.32,2024-02-05 05:39:07,,
6e49ce12-6e92-4c68-a4fa-147807346001,Anisa Aprilia,Piyee iki pak ontran ontranmu ke 😭😭 Mengaploud lambat sehari semalam tidak teraploud ... Coba di kaji ulang aplikasinya pak 🙏 Jargon Apk Sirekap *Kalau bisa mempersulit kenapa harus memudahkan*,1,0,2.41,2.41,2024-02-11 21:58:10,,
c39109d5-ebed-417c-bfdf-34b204001bc2,Vetin Karina,"Alangkah baiknya sempurnakan dulu aplikasinya, mau log in susah ini itu ngga bisa, ngga bisa mempermudah ini mah",1,1,2.32,2.32,2024-02-06 10:07:01,,
4f599db3-fd66-4f40-8459-2c125019074e,Amazing Zhau,"Habis di update malah invalid username dan password😫, sekiranya belum siap mending gausah sekalian... Coba pikirkan gimana saat nanti tanggal 14 seluruh admin siRekap diseluruh indonesia mengakses aplikasi ini secara serentak, hadehhh",1,1,2.30,2.30,2024-01-31 17:13:15,,
602548ab-3809-4b2d-95dd-04081c712a21,Mohamad Riyono,Ini takutnya nanti saat mulai pemilu. Mulai apload servernya susah gini. Auto pulang pagi. Kalo belom siap aplikasinya meding. Gak usah pakek sirekap dulu. Takutnya malah menghabat.,2,0,2.30,2.30,2024-02-01 23:27:58,,
958984a1-bb8a-4967-92e3-06a9ea303069,SITI AMINAH,"Kalau belum siap jangan dipaksakan ,menambah puing, bukanya fokus belajar isi C hasil ,malah fokus ke aplikasi yang gak lancar",1,1,,,2024-02-10 16:32:09,,
1e95ee1c-260f-44bf-88ea-2540633100b5,Agung Gatot Setyawan,Niat pake aplikasi gak ? Kita disuruh nunggu begini ? Setelah update gagal logik terus ! Waktu mepet !!!!,2,0,,,2024-02-05 17:43:59,,
0c59ff4e-a48a-49ae-bbc9-78eaa0e0295f,Kiki,"Maaf masih kecewa terus dengan si rekap dari 2019 sampai pemilihan kali ini, proses instal dan log in yang sulit. Menyusahkan sekali padahal untuk fitur-fitur ini mempermudah kerja kpps tapi kalau untuk simulasi penggunaan aja sesulit ini. Gimana saat digunakan serentak nanti. Dari tanggal 3 sampai hari ini gagal inisialisasi😔",1,0,2.32,2.32,2024-02-05 07:44:00,,
c096b587-e27b-4e2d-8a58-24ba38a57a02,ipi mulviana,"Baru dipakek simulasi sekabupaten aja udah down, gimana kalo dipakek serentak seluruh Indonesia. Kalo gak siap, mending gak usah maksain pakek aplikasi deh. Bikin ribet aja.",1,0,2.30,2.30,2024-02-03 05:34:25,,
0118562b-d708-4914-8642-c6ae1a70ce2b,Cold Claude,"kecewa bukan mempercepat malah mempersulit sirekap.. ini penghitungan suara lama karena sirekap nya bermasalah, tolong di percepat untuk memperbaiki nya karena kami sirekap juga ingin semuanya lancar bukan malah seperti ini",1,1,2.41,2.41,2024-02-14 18:02:10,,
694262d7-56dc-4a0a-ba83-f9c4dbbb2cf2,Nalal Hana,"Aplikasi gak jelas, apa gunanya coba?, susah masuk, susah login, gak bisa reset sandi jika lupa sandi, KPU harusnya aplikasi ini gak perlu di gunakan, mending di perbaiki dulu. buat ivent yang lebih kecil seperti pemilihan wali kota/bupati menggunakan aplikasi ini. Kalau itu udah lancar, baru dibuat ivent pemilihan presiden menggunakan aplikasi ini. Mikir dulu jangan asal di terapin woi KPU!!!!",1,0,2.32,2.32,2024-02-05 19:48:10,,
b1716dde-d788-4241-948b-1613cbf246ae,Arief Eoni,Aplikasi tidak membantu tetapi membuat pekerjaan baru yang cukup Risk dlm tugas kpps,1,0,2.32,2.32,2024-02-05 07:16:27,,
ce7daf66-1c9a-4650-9755-4ada4cbdfd5c,Sugi Indaningsih,Sumpah nih apk ga jelasss...... Mintanya gimana sih malaha mempersulitt Giliran udah bisa login eh malah ga bisa buka kamera tulisannya terruuussss apk berhenti Perbaiki lagi dehh aaa Bukan mempermudah malah mempersulit,1,0,2.32,2.32,2024-02-08 22:53:11,,
38fc9322-8f84-49f8-8702-a11df43e7a65,Heri Herdiana,"Gagal teruuus log in sudah hapus APK,down load lagi,hapus lagi down load lagi, Ganti HP masih gagal .. Seandainya belum siap jangan memaksakan...",1,0,2.32,2.32,2024-02-07 21:25:00,,
b648fec6-5eb1-4c94-a9bd-c2602a0fc8c8,Andi Ahmad,Update sirekap dulu pak yang terbaru soalnya yang lama tidak bisa di pakai lagi,3,0,2.55,2.55,2024-11-10 20:05:41,,
604b2786-a4bb-484e-90d3-888b65a06787,KinMedia Official,sekelas aplikasi untuk kepentingan negara masih lemot begini.... jgn terlalu maksa untuk digitalisasi klo akhirnya hanya begini2 saja setiap PEMILU,1,0,2.30,2.30,2024-02-01 16:12:37,,
eab5d927-8c4f-4358-ab49-28cc15869084,Sahabat Tafonao,Masa dapat Likn langsung diarahkan ke Playsore di buka Versi ini sudah Tidak digunakan Lagi😡,1,0,2.55,2.55,2024-11-10 22:45:26,,
ede8f2cd-c855-4f48-8588-8e024ef2e54b,M. Faruk Afero,Menghambat perhitungan dan kadang kadang tdk bisa diedit dikirim ke server dlm proses terus,1,0,,,2024-02-17 11:49:54,,
ece874c7-ae7b-43b5-837f-ab9caa056089,ages psptsr,"Plis ngebug bgtt🙃🙃, mana sertifikat digital gagal? Itu gimna? Ke gmna??",1,1,2.32,2.32,2024-02-05 21:01:31,,
3a6f5bbc-97c7-49ff-bf41-ceb25a43f3fa,JOGO KONTER,Menurut gua KPU kurang serius Dengan Adanya Sirekap ini kerja'an Kpps yg gajinya cuman Segitu Jadi lebih berat Padahal Kami ini Di klaim Sebagai Ujung tombak dalam kesuksesan Pemilu ini Selain harus menyelesaikan Tugas Manual Yang sudah cukup berat Di tambah Harus Upload 100 dokumen lebih di hari dan jam yang bersamaan di seluruh Indonesia. Belum lagi kalau di hari H servernya Down Mampus kita..,1,0,2.41,2.41,2024-02-10 00:55:17,,
cfc7676c-fb7e-44fd-a9ee-98a08aca5e9a,L. Laga Doni,"Sya sebagai sirekap merasa kesal dgn aplikasi ini,,kenapa ,,kerana SDH di install ulang dan hapus lalu install pun tetap TDK bisa submit...mohon perbaiki secepatnya",1,2,2.32,2.32,2024-02-07 10:09:54,,
2dcccd7e-bc88-4aa0-8a07-15273aa13b56,Muhammad Rasip,"Tolong ya bpk/ibuk""yg bertanggung jawab atas apk sirekap tolong di perbaiki lagi ibuk,apk nya masih sulit untuk login Errror,jika blm siap untuk menggunakan apk sirekap jgn di paksa kan untuk menggunakan apk sirekap untuk pemilu, yg ada justru mempersulit kpps bukan mempermudah,mohon di mengerti.",1,0,2.32,2.32,2024-02-09 22:21:00,,
cac8906a-b39c-4466-809d-582b9bc653a7,Nurul Hanifah Lubis,"Apk ny banyak bermasalah bukan mempermudah mlh makin mempersulit, saran saya jika memang tahun selanjutnya msh menggunakan apk beginian alangkah baiknya dipersiapkan dengan matang apk nya biar tidak membuat orang lain pusing",1,0,,,2024-02-09 04:57:56,,
accaa712-d282-4efb-b426-3c251b0f4796,Marya Ulya,sulit benget mau masuk ....kalau gini kan sirekapnya bingung dan cemas teruss....tolong diperbaiki lagi apk nya,1,0,,,2024-02-04 06:54:34,,
caa00c87-acf2-4bdb-a7aa-45558624096f,Yudha Reznaldi,Sumpah gak bisa di pake ini. Gagal trus ke layar utama nya. Boleh gak yah gak pake aplikasi ini kita manual ajja kayak tahun2 seblum nya,1,0,2.30,2.30,2024-02-01 07:14:49,,
d7c21957-39c1-4385-a30e-091c9dc72c51,Peduli Social,"Aplikasi sekelas nasional saat C Plano di upload dan sistem salah baca dibilang masih MOCK UP TEST, apesnya tidak bisa diedit pertanyaan paling mendasar selama kurang dari 5 tahun tim IT KPU kerjanya apa ? Apakah tidak ada maintenance berkala atau upgrade sirekap?",1,1,,,2024-02-18 14:36:41,,
c9bf3397-b2c6-421f-8607-c737997c879d,Abdull Wal6,"Setelah update ke v2.32 invalid username or password terus, padahal sebelumnya bisa login",1,1,2.32,2.32,2024-02-06 11:15:39,,
1252b384-57db-493e-a946-bf00cc708740,Hadana Jendsoemar,Aplikasi belum siap pakai tapi dipaksa untuk meluncur dan merugikan banyak orang. Terutama anggota kpps yg dijadikan kambing hitam padahal emg apknya yg belum siap pakai sepenuhnya,1,0,,,2024-02-25 13:08:32,,
405ed8b7-c0dd-4c2d-802e-4562ab3b4047,Masriani Sengkang,"Gak bisa login, padahal username dan password yang digunakan sama persis dgn yang dikirimkan",2,0,,,2024-11-09 10:41:38,,
7055d75b-a4c6-439b-9f28-ee79e971e9dd,Belajar dot id Again,Aplikasi sangat bagus. Paling bagus ada fitur loading yang bagus dan bisa dilihat sangat lama.,1,0,2.32,2.32,2024-02-03 11:36:49,,
807012dd-9cb4-4f33-8cee-b2771c45898d,Jay Jhoden,Alangkah susahnya dowlod aplikasi ini... Kudu ulang ulang downlod karna macet..,1,0,,,2024-11-21 05:04:11,,
b8711cb8-a79c-4656-8b13-a42eb57e3fee,Bahrullah Muhammad Ibrahim,Ini pemilu 5 tahun sekali untuk kemajuan negara. Jika apknya saja h-7 ngerepotin nya pakek banget gimana nnti pas ACARA. Tolong yang bener kerjanya.... Ini pihak operator kebingungan.,1,0,2.32,2.32,2024-02-08 15:11:57,,
12dffb7d-b5dd-441a-b588-a43e1e070310,Endri Arvins,"Aplikasi ga jelas, bukannya mempermudah malah mempersulit petugas kpps, dasar!!!",1,0,2.41,2.41,2024-02-15 01:22:14,,
433c685b-e015-4880-ba4d-b09aae667501,Nova Ryanto,"Aplikasi bobrok. Gimana ini pemilu udah mau mulai, aplikasinya malah error terus.. Bikin makin ribet aja,..",1,1,2.32,2.32,2024-02-06 14:26:52,,
b118b198-de0c-44cd-b41c-cec022992237,Dinda Lestari,"Udah dua kali makek tetep aja apk nya jelek , gk ada perbaikan sama sekali",1,0,,,2024-11-07 09:08:32,,
6e255d1b-0235-48c8-bafa-c06dcc8f455c,Tomi Tomi,Untuk versi 2.71 update ke 2.73 agak susah untuk hp Oppo & Vivo kenapa yaa Padahal hp dah sport,3,0,,,2024-11-16 19:15:30,,
e6323177-2233-410f-bcd4-aee2d930e920,Damar Alam Banyu Candi,"Tolong sekiranya aplikasi belum matang jangan di breakdown ke teman2 penyelenggara di bawah dong, mas harus penyelenggara di bawah yg jadi bahan uji coba",1,0,,,2024-02-01 13:50:31,,
9d5ec655-446e-47c5-a515-4f8d9bca8f40,Edu Malik,"Udahlah, ditiadakan saja sirekap ini jangan terlalu memaksakan yg ujung2 nya malah membuat ribet. Kalo kayak gini aplikasinya saya jamin smua kpps pas tgl 14 nanti 48 jam gak pulang",1,0,2.41,2.41,2024-02-13 01:02:15,,
dd6c7096-0b14-4ca0-8d5d-97d3534b4688,Fetro Suseno,"Aplikasi ini seharusnya sebelumnya di uji coba dulu, ini baru simulasi saja sudah rumit, apalagi aslinya nanti, tolong di perbaiki secepatnya biar kami sirekap tidak sesulit ini😀",1,0,2.30,2.30,2024-02-07 12:25:31,,
b8cb049b-f737-4eaa-9c64-91b3158f4359,tatag dwi,"Aplikasi mempersulit dan memperibet, susah masuk kwalitas gambar jelek, angka susah dideteksi",1,0,2.32,2.32,2024-02-08 22:54:19,,
d557d283-91c9-4285-9c2b-af2c6e518cba,Aprilia Putri,Saat melakukan percobaan berhasil. Tpi saat ingin mencoba lgi ganti nasional nya kenala login ulang inisialisasi sidik jari salah terus.,1,0,,,2024-02-08 22:40:48,,
6748f192-41fc-4f74-8f4f-fa7b658b0bee,Iqbalpian Lispy,"Muncul keterangan seperti ini ,hp yg saya adalah infinix hot 12,gagal mendapat sertifikat digital,failed to store private key",4,0,2.30,2.30,2024-02-01 19:21:31,,
624b22a9-1e05-483e-9921-494abbfb20dc,Ahmad Baehaqi,"tidak bisa login.. kalau belum siap dengan sistem digitalisasi,jangan di paksakan,malah jadi tambah ruwet",1,4,2.30,2.30,2024-02-01 11:01:23,,
360aca91-af19-497b-aee3-da47fd89b442,_ erhape,Ya masa sekelas nasional dan pemerintah bikin aplikasi gk niat banget sih Masa kalah sama startup bikin aplikasinya Sudah mendekati hari H masih belom optimal sama sekali SEKALIAN AJA KASIH ADMOB BIAR ADA IKLAN SEKALIAN DEH .,1,0,2.41,2.41,2024-02-13 14:55:52,,
de958da2-527e-414f-9923-1754b9abb60c,ppslosung batu,Percuma ini aplikasi tidak bisa di fungsikan bikin hp lemot KPU gagal membentuk aplikasi ini...,1,0,2.55,2.55,2024-10-14 11:43:56,,
c6bc6b8f-2086-44a0-bb32-c466c6712f16,rizky aldi,Buruk sekali aplikasinya. Sekiranya belum siap secara teknis sebaiknya belum perlu rilis ke publik,1,0,2.30,2.30,2024-02-01 08:25:56,,
3bdc7dc5-a37f-49e9-a137-313264f14c6b,Anisa Deno,"Kerja 5 tahun sekali aja masih kaga bener. Percuma lu pada di gaji tapi ga ada gunanya. Gw download cuma mau ngasih bd rating doang, abis itu gw delete lagi.",1,0,2.48,2.48,2024-02-17 20:54:36,,
d4c44ebf-be52-46ef-9511-1c5f09e32202,Rizky Pratama,"Banyak sekali bug nya menyusahkan anggota kpps, niat mempermudah malah mempersulit",1,0,2.32,2.32,2024-02-06 08:59:07,,
6e95d002-2391-4825-aabf-6e55267e56a8,hendrik handoko,"Blm pernah daftar tapi disuruh masuk, gk ada fitur daftarnya",1,0,2.52,2.52,2024-03-13 01:29:05,,
8ceb342c-ef51-486f-94a2-832a4f22621f,Titip File,"Beberapa teman masih gagal, ribet. Bukan mempermudah tapi mempersulit",1,0,2.32,2.32,2024-02-06 16:54:09,,
33f1f6d3-a39c-48fe-bdd2-2b73c9c89f86,Hanif Aliens Dwi a,"Era digitalisasi udah semakin maju! Knapa apknya down terus, kek mana ini, harusnya lebih proper dong",1,0,2.32,2.32,2024-02-06 19:14:15,,
09f2f9fd-9289-46cc-85ad-22d57cc94345,Ryan Yahya,"Sampai hari ini masih terkendala eror gak bisa log in, kedua admin ditps saya, parah ini. Tinggal berapa hari masih gini aja, ini belum se Indonesia akses bareng, kalo udah bareng yakin masih kuat??",1,0,2.41,2.41,2024-02-10 17:30:37,,
7e2ede4d-cf39-4eec-83f1-730ff4adbeb9,Abdul Azis,"Layanan umum sperti ini harusnya CS 24jam, dari sekian banyak koment dan rating kok cm 2,7 ratingNya... Ohh negeriku...ayo lah perbaiki kualitas kerja kalian.",4,0,2.41,2.41,2024-02-12 17:16:57,,
81ba98b3-a25a-4e39-8c82-2d6b7a07cf8a,Bhekti Pangestu,"aplikasi yg sangat2 belum syapp tapi dipaksa digunakan, banyak petugas yg kesusahan mengakses apk ini",1,0,,,2024-02-05 06:45:36,,
51c84caa-211c-4737-9453-ed833d2d957b,Saifudin Ipud,"Aplikasi ini belum siap ya pak. Tp gpp kok. Demi kemajuan bersama, semoga nanti bisa diperbaiki sebelum tanggal 14 ya. Tetep semangat para pembuat aplikasi ini ☺️",1,0,2.25-STG,2.25-STG,2024-01-30 16:51:32,,
c41bb166-a43e-48aa-ac86-cf2b0d1b61d1,ROZYMEDIA Official,"Kalo menurut saya c hasil sudah ok ,tp yg berupa angka digital blm bisa d bilang normal.",1,0,2.48,2.48,2024-02-21 20:27:55,,
9b0c6954-0a22-4532-b83b-6b67dc2b449a,mu alifah,"Aplikasi kurang memadahi,malah menambah beban kerja & pikiran bagi kpps yang menjadi operator sirekap",1,0,,,2024-02-02 14:59:32,,
b4cc981c-f4c1-49b6-8a56-276d94b76973,nurman syah,Kenapa pas d buka setelah d download ada tulisan aplikasi sudah tidak bisa digunakan,1,0,2.55,2.55,2024-11-09 17:31:46,,
33aad6d2-8a1d-4c97-b07a-0c6e57b7b889,Kariyogi Adi,Memang tidak bisa ganti lensa kamera hp ?pas mau digunakan untuk foto c6 hasil Mohon pencerahanya,1,0,,,2024-02-07 13:31:57,,
ac033273-9f82-4052-8d4f-8b58fc37a7d8,Jazuly,wkwk.. masih proses inisialisasi aja udah server error/down. gimana nanti pas hari-h.. terus yang disalahkan jaringan atau petugasnya😂. ini serentak loh. kemungkinan nanti akan server down pas hari-h.,1,0,2.32,2.32,2024-02-03 15:19:47,,
8a1979d7-6c2f-487b-b1c2-23d341e590dd,Maulana Khan,"Setelah saya update malah gak bisa login malahan saya yang di bilang lupa password, mohon bantuan dari tim KPU",2,0,2.32,2.32,2024-02-05 10:46:40,,
4cd56f59-24db-4e01-b6f5-f66a8cd19e54,Absence 0,Oii min cepetan reset aplikasi nya... Masa prisidenya Alexander Graham bell. Mau isi saksi ini kau kira jadi operator enak ga segera di ubah...,5,0,2.41,2.41,2024-02-13 20:05:40,,
dc68a5a6-65b1-4da4-b678-bd1e68b437f9,Nanang Rizky,"Guna aplikasi untuk mempermudah bukan mempersulit, ini aplikasi negara dengan budget yang gak main2 buat login aj susah. Ganti aj mending pakai google form buat laporan hasil pemilu nanti",1,0,,,2024-02-03 10:18:45,,
90704f0e-3ed4-4e49-8631-81ea1f4fdb47,Oyeeen Snowy,"jaringan stabil, ram 8gb dipake login loadingnyaa setengah mati, eror mulu ntah kenapa :) hmmm",2,1,2.30,2.30,2024-02-01 21:23:59,,
427fdbd4-f89b-45f0-a17f-73363672ad76,Qori nurfaizah,Kenapa pasword saya kok invalid terus??? Padahal kmren sudah bisa login???,2,0,2.30,2.30,2024-02-01 04:52:01,,
b857ccd1-346a-44fe-b6b6-40c50fae4e39,Yfan Project,"Aplikasi untuk memudahkan, malah bikin pusing & nyusahin. Kebanyakan dikorup anggaran aplikasi apa gimana?",1,0,,,2024-02-12 11:50:11,,
494c42b4-814e-4700-81df-62aca654a616,FA_Vjest kang santri,"adanya sirekap katanya biar memperdah pemilu biar instan. tp nyatanya dari awal mau login aja . dah di bikin puyeng , eror lah ini lah itu lah . apk ampas ...",1,0,2.32,2.32,2024-02-07 12:29:28,,
bde340f4-407b-4d1e-a5de-1b604d697390,Pani Man,"Maaf ... ini aplikasi nyata² blom siap , knapa hrs di paksakan? Aplikasi proyek negara kok kayak gini? Dari segi server gak mumpuni, dari segi kesiapan juga terlihat rancau, harusnya sdh bbrp bulan yg lalu test uji aplikasi. Tapi baru bbrp hari jelang hari H di luncurkan dgn segudang kekurangan..., Yg malu siapa? Saya kira masalah anggaran jelas gak masalah. INGAT , INI PROYEK NEGARA YG SEHARUSNYA KITA SUKSESKAN BERSAMA. JANGAN SAMPE MALAH BIKIN REPOT PETUGAS KPPS KARENA TIDAK EFISIEN WAKTU",1,0,2.32,2.32,2024-02-06 14:02:56,,
5be184b4-ab0a-4fb8-bf58-7e2b956767c2,Oom Jii,kamera delay banget astagaa.penyimpanan masih banyak padahal..hadeeuuh,3,0,2.73,2.73,2024-11-21 08:51:21,,
e144fb14-05a5-4d75-bab3-fc2c8deea004,Y S,"Sudah download sesuai arahan dr WA kpu, stelah dbuka versi apk sudah tidak berlaku.. Apa itu apk pilpres kemaren kok sdh expayet🤔",2,0,2.55,2.55,2024-11-09 22:25:53,,
2334e574-02da-47c0-a47b-f485ae285375,RIZWAN HDYT,"Lebih ditingkatkan lagi, kalau nanti masih dipake di pilkada. Servernya ditambah biar gk lemot wkwkw",5,0,2.41,2.41,2024-02-20 09:12:04,,
5b952212-6439-4e6b-9c74-069efe210e57,Muhammad Aziz,"Susah login, susah unt update, dan sering down. Server lemah.",1,4,2.55,2.55,2024-10-12 17:14:56,,
7b46034b-398f-47b3-89e5-8be7c3787eed,Eman Ependi,"Aplikasi terkesan belum siap, sudah beberapa kali install dan uninstall tetep aja gak bisa login, hawatir nanti ini mengahambat pekerjaan dan menguras tenaga serta pikiran KPPS pada hari pemilihan. Tolong KPU RI ini jadi perhatian",2,0,2.25-STG,2.25-STG,2024-01-31 14:02:23,,
490a4cb1-d9eb-45ef-9483-c9891dc496c1,Badrul Muza,"Coba lah bikin aplikasi sepenting ini yg bagusan dikit, aplikasi ini buat kemajuan bangsa kedepannya lo, jadi tolong lah buat aplikasi yg bagusan dikit minimal ga down waktu di pakai. Sumpah jelek banget aplikasinya, kalah ama aplikasi game",1,94,2.17-STG,2.17-STG,2024-01-26 16:23:45,,
bd8e1b42-b98c-49ff-8eb7-f6e369d9ff2f,Anggi Permatasari97,Ini bukan mempelancar tapi menyulitkan setiap mau buka apk pasti kembali ke asal macam apk error,1,0,2.41,2.41,2024-02-16 23:25:52,,
96cc3842-12db-4aa7-b2b1-6be5696b596b,Gede Pradita Dwi Arisa Putraa,Terlalu rumit bukan mempermudah malah mempersulit Kalau tidak siap meding jangan buat aplikasi kaya bgini aplikasi murahan dan sampah,1,0,2.41,2.41,2024-02-10 09:53:01,,
cb46915d-d2f5-41c8-8073-a422a1af762f,Habibi I,"APLIKASI BELUM SIAP TEMPUR, DI SURUH TEMPUR. CAMERA TOLONG DI PERHATIKAN AGAR BISA ZOOM, PENGGUNA SAMSUNG SUSAH, CAMERA DI 0,5 UNTUK SCAN ANGKA WKWKWKW",2,0,,,2024-02-05 15:15:59,,
2e785dd8-04fb-4168-9631-b01854956e89,Alia Murtado,"Apk murahan,,bukan ny mempermudah kpps malah bnyak kendala baru foto hasil sdh login berakhir. Mending hapus apk nya",1,0,2.48,2.48,2024-02-15 19:38:52,,
